Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'layer_0_start'.
Using operations until 'attn_0_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                         Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 11716    0.0 %         LayerNormPreAllGatherDeviceOperation                  0        15 μs                    1                                                       FP32 => FP32
 15428    0.5 %   SLOW  MatmulDeviceOperation b={32} x 128 x 128 x 128        0        63 μs     17,867 μs      4   25 GB/s   4.9 %   2.1 TFLOPs   19.4 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 16959    1.9 %   SLOW  MatmulDeviceOperation 32 x 1536 x 3072               27        36 μs     62,019 μs     96  140 GB/s  27.4 %   8.4 TFLOPs    3.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 17094    0.5 %   SLOW  MatmulDeviceOperation b={16} x 32 x 128 x 512         2        29 μs     17,181 μs     16   58 GB/s  11.4 %   2.3 TFLOPs    5.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 18976    1.0 %   SLOW  MatmulDeviceOperation b={16} x 32 x 512 x 128        19        96 μs     34,103 μs      4   18 GB/s   3.5 %   0.7 TFLOPs    6.3 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19092    1.1 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168               28        54 μs     35,020 μs    112  283 GB/s  55.2 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 1x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

Warning: Unclassified operation 'LayerNormPreAllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'FastReduceNCDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'ReshapeViewDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'RepeatDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'TopKDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'SdpaDecodeDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.

📊 Stacked report 📊
====================

Total %  Op Code                                                      Device Time Sum  Op Count  Op Category  Min FLOPs  Max FLOPs  Mean FLOPs  Std FLOPs  Weighted Mean FLOPs
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
19.34 %  PermuteDeviceOperation (in0:dram_interleaved)                      702.16 μs        18           TM                                                                  
19.13 %  ReshapeViewDeviceOperation (in0:dram_interleaved)                  694.61 μs        25        Other                                                                  
 8.98 %  MatmulDeviceOperation (in0:dram_interleaved)                       325.86 μs         9      Compute     2.39 %    19.39 %      6.02 %     5.17 %               7.94 %
 8.17 %  UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved)        296.51 μs        16           TM                                                                  
 6.38 %  BinaryNgDeviceOperation (in0:dram_interleaved)                     231.44 μs        18      Compute                                                                  
 6.35 %  AllGatherDeviceOperation (in0:dram_interleaved)                    230.57 μs         5        Other                                                                  
 5.91 %  TernaryDeviceOperation (in0:dram_interleaved)                      214.65 μs        10           TM                                                                  
 5.53 %  SliceDeviceOperation (in0:dram_interleaved)                        200.67 μs        36           TM                                                                  
 5.08 %  ReduceScatterDeviceOperation (in0:dram_interleaved)                184.42 μs         3           DM                                                                  
 4.91 %  TilizeWithValPaddingDeviceOperation (in0:dram_interleaved)         178.29 μs        18           TM                                                                  
 1.57 %  FillPadDeviceOperation (in0:dram_interleaved)                       57.14 μs        11           TM                                                                  
 1.45 %  ConcatDeviceOperation (in0:dram_interleaved)                        52.80 μs        11           TM                                                                  
 1.23 %  LayerNormDeviceOperation (in0:dram_interleaved)                     44.61 μs         3      Compute                                                                  
 1.16 %  TypecastDeviceOperation (in0:dram_interleaved)                      42.20 μs        17           TM                                                                  
 1.08 %  TopKDeviceOperation (in0:dram_interleaved)                          39.04 μs         1        Other                                                                  
 0.90 %  UntilizeDeviceOperation (in0:dram_interleaved)                      32.79 μs        10           TM                                                                  
 0.79 %  SdpaDecodeDeviceOperation (in0:dram_interleaved)                    28.55 μs         1        Other                                                                  
 0.45 %  PagedUpdateCacheDeviceOperation (in0:dram_interleaved)              16.34 μs         3           DM                                                                  
 0.41 %  LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved)         14.98 μs         1        Other                                                                  
 0.38 %  TransposeDeviceOperation (in0:dram_interleaved)                     13.95 μs         3           TM                                                                  
 0.21 %  TilizeDeviceOperation (in0:dram_interleaved)                         7.67 μs         4           TM                                                                  
 0.16 %  InterleavedToShardedDeviceOperation (in0:dram_interleaved)           5.93 μs         3           DM                                                                  
 0.15 %  FastReduceNCDeviceOperation (in0:dram_interleaved)                   5.35 μs         3        Other                                                                  
 0.14 %  ReduceDeviceOperation (in0:dram_interleaved)                         4.91 μs         2      Compute                                                                  
 0.05 %  UnaryDeviceOperation (in0:dram_interleaved)                          1.96 μs         1      Compute                                                                  
 0.04 %  RepeatDeviceOperation (in0:dram_interleaved)                         1.44 μs         1        Other                                                                  
 0.03 %  EmbeddingsDeviceOperation (in0:dram_interleaved)                     1.26 μs         1      Compute                                                                  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Writing CSV stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_21_19_31_38/attn_0_summary.csv
Plotting PNG stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_21_19_31_38/attn_0_summary.png
