Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'layer_0_start'.
Using operations until 'layer_0_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                         Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 11716    0.0 %         LayerNormPreAllGatherDeviceOperation                  0        15 μs                    1                                                       FP32 => FP32
 18976    0.8 %   SLOW  MatmulDeviceOperation b={16} x 32 x 512 x 128        19        96 μs     34,103 μs      4   18 GB/s   3.5 %   0.7 TFLOPs    6.3 %  HiFi2 BF16 x BFP8 => BF16
 18980    1.4 %         ReshapeViewDeviceOperation                            0        28 μs     56,625 μs    120                                                       BF16 => BF16
 19019    0.3 %         PermuteDeviceOperation                                8        19 μs     10,250 μs    120                                                       BF16 => BF16
 19046    0.1 %         ReshapeViewDeviceOperation                            2        20 μs      4,441 μs     64                                                       BF16 => BF16
 19092    0.9 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168               28        54 μs     35,020 μs    112  283 GB/s  55.2 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
 19128    3.1 %         ReduceScatterDeviceOperation                          0        73 μs    128,579 μs     12                                                       BF16 => BF16
 19156    0.0 %         TypecastDeviceOperation                              28         2 μs      1,580 μs     28                                                       BF16 => FP32
 19186    2.0 %         BinaryNgDeviceOperation                              13         3 μs     83,124 μs    120                                                 FP32, FP32 => FP32
 19206    0.0 %         LayerNormPreAllGatherDeviceOperation                  0        15 μs      1,812 μs      1                                                       FP32 => FP32
 19261    0.0 %         SliceDeviceOperation                                 20         1 μs        157 μs      1                                                       FP32 => FP32
 19290    0.0 %         AllGatherDeviceOperation                              0        46 μs        629 μs     12                                                       FP32 => FP32
 19329    0.0 %         FillPadDeviceOperation                               27         4 μs        114 μs      8                                                       FP32 => FP32
 19361    0.0 %         TransposeDeviceOperation                             27         4 μs        172 μs    120                                                       FP32 => FP32
 19367    0.0 %         ReduceDeviceOperation                                 1         2 μs        146 μs     32                                                       FP32 => FP32
 19429    0.0 %         TransposeDeviceOperation                             16         1 μs        187 μs    120                                                       FP32 => FP32
 19453    0.0 %         BinaryNgDeviceOperation                              20         4 μs        280 μs    120                                                 FP32, FP32 => FP32
 19487    0.0 %         BinaryNgDeviceOperation                              25         4 μs        229 μs    120                                                 FP32, FP32 => FP32
 19519    0.0 %         UnaryDeviceOperation                                 25         2 μs        221 μs    120                                                       FP32 => FP32
 19557    0.0 %         BinaryNgDeviceOperation                              16         9 μs        254 μs    120                                                 FP32, FP32 => FP32
 19570    0.0 %         BinaryNgDeviceOperation                              15        13 μs        224 μs    120                                                 FP32, FP32 => BF16
 19610    3.0 %         AllGatherDeviceOperation                              0        37 μs    123,516 μs     12                                                       BF16 => BF16
 19623    2.2 %   SLOW  MatmulDeviceOperation 128 x 896 x 4608                1        30 μs     89,021 μs     72  187 GB/s  36.5 %  35.7 TFLOPs   17.9 %  HiFi2 BF16 x BFP8 => BF16
 19674    3.3 %         ReduceScatterDeviceOperation                          0        76 μs    135,285 μs     12                                                       BF16 => BF16
 19706    3.1 %         AllGatherDeviceOperation                              0        61 μs    126,397 μs     12                                                       BF16 => BF16
 19720    2.2 %         TypecastDeviceOperation                               2        11 μs     89,189 μs    120                                                       BF16 => FP32
 19781    0.0 %   SLOW  MatmulDeviceOperation 128 x 896 x 4608               16        30 μs      1,276 μs     72  187 GB/s  36.5 %  35.6 TFLOPs   17.9 %  HiFi2 BF16 x BFP8 => BF16
 19802    0.0 %         ReduceScatterDeviceOperation                          0        86 μs        781 μs     12                                                       BF16 => BF16
 19834    0.0 %         AllGatherDeviceOperation                              0        60 μs        424 μs     12                                                       BF16 => BF16
 19869    0.0 %         TypecastDeviceOperation                              20        12 μs        124 μs    120                                                       BF16 => FP32
 19880    0.4 %         BinaryNgDeviceOperation                               2        21 μs     17,740 μs    120                                                 FP32, FP32 => BF16
 19941    2.1 %   SLOW  MatmulDeviceOperation 128 x 4608 x 896               16        92 μs     86,528 μs     28   60 GB/s  11.7 %  11.5 TFLOPs   14.8 %  HiFi2 BF16 x BFP8 => BF16
 19962    3.3 %         ReduceScatterDeviceOperation                          0        43 μs    136,389 μs     12                                                       BF16 => BF16
 20001    0.0 %         TypecastDeviceOperation                              27         2 μs      1,590 μs     28                                                       BF16 => FP32
 20017    0.0 %         BinaryNgDeviceOperation                               7         2 μs        277 μs    120                                                 FP32, FP32 => FP32

These ops have a >6 μs gap since the previous operation. Running with tracing could save 4087949 μs (99.9% of overall time)
Alternatively ensure device is not waiting for the host and use device.enable_async(True). Experts can try moving runtime args in the kernels to compile-time args.

Matmul Optimization
-------------------
 12130    0.5 %   SLOW  MatmulDeviceOperation 32 x 896 x 2304                17        18 μs     18,724 μs     72  124 GB/s  24.3 %   7.2 TFLOPs    3.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 13973    0.4 %   SLOW  MatmulDeviceOperation 32 x 128 x 128                 29         3 μs     16,940 μs      4   12 GB/s   2.4 %   0.4 TFLOPs    3.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 14325    0.4 %   SLOW  MatmulDeviceOperation 32 x 1536 x 1024               29        23 μs     17,114 μs     32   74 GB/s  14.5 %   4.3 TFLOPs    4.9 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 15373    1.7 %   SLOW  MatmulDeviceOperation 256 x 128 x 128                 5         4 μs     69,535 μs     32   37 GB/s   7.3 %   2.1 TFLOPs    2.4 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=1 is small, try in0_block_w=2 or above
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 15428    0.4 %   SLOW  MatmulDeviceOperation b={32} x 128 x 128 x 128        0        63 μs     17,867 μs      4   25 GB/s   4.9 %   2.1 TFLOPs   19.4 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 16959    1.5 %   SLOW  MatmulDeviceOperation 32 x 1536 x 3072               27        36 μs     62,019 μs     96  140 GB/s  27.4 %   8.4 TFLOPs    3.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 17094    0.4 %   SLOW  MatmulDeviceOperation b={16} x 32 x 128 x 512         2        29 μs     17,181 μs     16   58 GB/s  11.4 %   2.3 TFLOPs    5.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 18976    0.8 %   SLOW  MatmulDeviceOperation b={16} x 32 x 512 x 128        19        96 μs     34,103 μs      4   18 GB/s   3.5 %   0.7 TFLOPs    6.3 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19092    0.9 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168               28        54 μs     35,020 μs    112  283 GB/s  55.2 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 1x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19623    2.2 %   SLOW  MatmulDeviceOperation 128 x 896 x 4608                1        30 μs     89,021 μs     72  187 GB/s  36.5 %  35.7 TFLOPs   17.9 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 2x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19781    0.0 %   SLOW  MatmulDeviceOperation 128 x 896 x 4608               16        30 μs      1,276 μs     72  187 GB/s  36.5 %  35.6 TFLOPs   17.9 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 2x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19941    2.1 %   SLOW  MatmulDeviceOperation 128 x 4608 x 896               16        92 μs     86,528 μs     28   60 GB/s  11.7 %  11.5 TFLOPs   14.8 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 4x1 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

Warning: Unclassified operation 'LayerNormPreAllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'FastReduceNCDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'ReshapeViewDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'RepeatDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'TopKDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'SdpaDecodeDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.

📊 Stacked report 📊
====================

Total %  Op Code                                                      Device Time Sum  Op Count  Op Category  Min FLOPs  Max FLOPs  Mean FLOPs  Std FLOPs  Weighted Mean FLOPs
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
16.34 %  PermuteDeviceOperation (in0:dram_interleaved)                      702.16 μs        18           TM                                                                  
16.17 %  ReshapeViewDeviceOperation (in0:dram_interleaved)                  694.61 μs        25        Other                                                                  
11.11 %  MatmulDeviceOperation (in0:dram_interleaved)                       477.31 μs        12      Compute     2.39 %    19.39 %      8.74 %     6.64 %              10.51 %
10.09 %  AllGatherDeviceOperation (in0:dram_interleaved)                    433.34 μs         9        Other                                                                  
 9.07 %  ReduceScatterDeviceOperation (in0:dram_interleaved)                389.64 μs         6           DM                                                                  
 6.90 %  UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved)        296.51 μs        16           TM                                                                  
 6.63 %  BinaryNgDeviceOperation (in0:dram_interleaved)                     284.95 μs        24      Compute                                                                  
 5.00 %  TernaryDeviceOperation (in0:dram_interleaved)                      214.65 μs        10           TM                                                                  
 4.69 %  SliceDeviceOperation (in0:dram_interleaved)                        201.61 μs        37           TM                                                                  
 4.15 %  TilizeWithValPaddingDeviceOperation (in0:dram_interleaved)         178.29 μs        18           TM                                                                  
 1.56 %  TypecastDeviceOperation (in0:dram_interleaved)                      67.05 μs        20           TM                                                                  
 1.41 %  FillPadDeviceOperation (in0:dram_interleaved)                       60.72 μs        12           TM                                                                  
 1.23 %  ConcatDeviceOperation (in0:dram_interleaved)                        52.80 μs        11           TM                                                                  
 1.04 %  LayerNormDeviceOperation (in0:dram_interleaved)                     44.61 μs         3      Compute                                                                  
 0.91 %  TopKDeviceOperation (in0:dram_interleaved)                          39.04 μs         1        Other                                                                  
 0.76 %  UntilizeDeviceOperation (in0:dram_interleaved)                      32.79 μs        10           TM                                                                  
 0.70 %  LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved)         29.99 μs         2        Other                                                                  
 0.66 %  SdpaDecodeDeviceOperation (in0:dram_interleaved)                    28.55 μs         1        Other                                                                  
 0.44 %  TransposeDeviceOperation (in0:dram_interleaved)                     19.04 μs         5           TM                                                                  
 0.38 %  PagedUpdateCacheDeviceOperation (in0:dram_interleaved)              16.34 μs         3           DM                                                                  
 0.18 %  TilizeDeviceOperation (in0:dram_interleaved)                         7.67 μs         4           TM                                                                  
 0.17 %  ReduceDeviceOperation (in0:dram_interleaved)                         7.10 μs         3      Compute                                                                  
 0.14 %  InterleavedToShardedDeviceOperation (in0:dram_interleaved)           5.93 μs         3           DM                                                                  
 0.12 %  FastReduceNCDeviceOperation (in0:dram_interleaved)                   5.35 μs         3        Other                                                                  
 0.09 %  UnaryDeviceOperation (in0:dram_interleaved)                          3.96 μs         2      Compute                                                                  
 0.03 %  RepeatDeviceOperation (in0:dram_interleaved)                         1.44 μs         1        Other                                                                  
 0.03 %  EmbeddingsDeviceOperation (in0:dram_interleaved)                     1.26 μs         1      Compute                                                                  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Writing CSV stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_21_19_31_38/layer_0_summary.csv
Plotting PNG stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_21_19_31_38/layer_0_summary.png
