Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'layer_0_start'.
Using operations until 'attn_0_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                         Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 11716    0.0 %         LayerNormPreAllGatherDeviceOperation                  0        15 μs                    1                                                       FP32 => FP32
 15432    0.6 %   SLOW  MatmulDeviceOperation b={32} x 128 x 128 x 128       11        63 μs     18,275 μs      4   25 GB/s   4.9 %   2.1 TFLOPs   19.4 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 16944    1.9 %   SLOW  MatmulDeviceOperation 32 x 1536 x 3072               15        36 μs     60,409 μs     96  140 GB/s  27.4 %   8.4 TFLOPs    3.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 17092    0.6 %   SLOW  MatmulDeviceOperation b={16} x 32 x 128 x 512         0        29 μs     18,084 μs     16   58 GB/s  11.4 %   2.3 TFLOPs    5.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 18978    2.4 %   SLOW  MatmulDeviceOperation b={16} x 32 x 512 x 128        17        96 μs     79,083 μs      4   18 GB/s   3.5 %   0.7 TFLOPs    6.3 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 19101    2.6 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168               25        54 μs     86,067 μs    112  283 GB/s  55.3 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 1x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

Warning: Unclassified operation 'LayerNormPreAllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'FastReduceNCDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'ReshapeViewDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'RepeatDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'TopKDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'SdpaDecodeDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.

📊 Stacked report 📊
====================

Total %  Op Code                                                      Device Time Sum  Op Count  Op Category  Min FLOPs  Max FLOPs  Mean FLOPs  Std FLOPs  Weighted Mean FLOPs
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
19.34 %  PermuteDeviceOperation (in0:dram_interleaved)                      698.03 μs        18           TM                                                                  
19.25 %  ReshapeViewDeviceOperation (in0:dram_interleaved)                  694.91 μs        25        Other                                                                  
 9.03 %  MatmulDeviceOperation (in0:dram_interleaved)                       326.06 μs         9      Compute     2.38 %    19.41 %      6.01 %     5.18 %               7.94 %
 8.21 %  UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved)        296.39 μs        16           TM                                                                  
 6.41 %  BinaryNgDeviceOperation (in0:dram_interleaved)                     231.20 μs        18      Compute                                                                  
 6.23 %  AllGatherDeviceOperation (in0:dram_interleaved)                    224.78 μs         5        Other                                                                  
 5.97 %  TernaryDeviceOperation (in0:dram_interleaved)                      215.39 μs        10           TM                                                                  
 5.55 %  SliceDeviceOperation (in0:dram_interleaved)                        200.17 μs        36           TM                                                                  
 4.96 %  TilizeWithValPaddingDeviceOperation (in0:dram_interleaved)         179.13 μs        18           TM                                                                  
 4.83 %  ReduceScatterDeviceOperation (in0:dram_interleaved)                174.31 μs         3           DM                                                                  
 1.58 %  FillPadDeviceOperation (in0:dram_interleaved)                       56.92 μs        11           TM                                                                  
 1.45 %  ConcatDeviceOperation (in0:dram_interleaved)                        52.36 μs        11           TM                                                                  
 1.23 %  LayerNormDeviceOperation (in0:dram_interleaved)                     44.35 μs         3      Compute                                                                  
 1.15 %  TypecastDeviceOperation (in0:dram_interleaved)                      41.34 μs        17           TM                                                                  
 1.08 %  TopKDeviceOperation (in0:dram_interleaved)                          39.00 μs         1        Other                                                                  
 0.90 %  UntilizeDeviceOperation (in0:dram_interleaved)                      32.48 μs        10           TM                                                                  
 0.79 %  SdpaDecodeDeviceOperation (in0:dram_interleaved)                    28.41 μs         1        Other                                                                  
 0.47 %  PagedUpdateCacheDeviceOperation (in0:dram_interleaved)              16.97 μs         3           DM                                                                  
 0.42 %  LayerNormPreAllGatherDeviceOperation (in0:dram_interleaved)         15.00 μs         1        Other                                                                  
 0.39 %  TransposeDeviceOperation (in0:dram_interleaved)                     14.03 μs         3           TM                                                                  
 0.21 %  TilizeDeviceOperation (in0:dram_interleaved)                         7.71 μs         4           TM                                                                  
 0.16 %  InterleavedToShardedDeviceOperation (in0:dram_interleaved)           5.89 μs         3           DM                                                                  
 0.15 %  FastReduceNCDeviceOperation (in0:dram_interleaved)                   5.37 μs         3        Other                                                                  
 0.13 %  ReduceDeviceOperation (in0:dram_interleaved)                         4.83 μs         2      Compute                                                                  
 0.05 %  UnaryDeviceOperation (in0:dram_interleaved)                          1.96 μs         1      Compute                                                                  
 0.04 %  RepeatDeviceOperation (in0:dram_interleaved)                         1.42 μs         1        Other                                                                  
 0.03 %  EmbeddingsDeviceOperation (in0:dram_interleaved)                     1.25 μs         1      Compute                                                                  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Writing CSV stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_22_06_51_10/attn_0_warm_summary.csv
Plotting PNG stacked report to /home/mvasiljevic/tt-xla/deepseek_codegen/graph_0/generated/profiler/reports/2026_05_22_06_51_10/attn_0_warm_summary.png
