Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 120
Sorting CSV by 'HOST START TS' column...
Using operations after 'layer_1_start'.
Using operations until 'layer_1_end'.
Detected data from 32 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID      Total %  Bound  OP Code                                                 Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs        FLOPs %  Math Fidelity            
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 20040    0.0 %         LayerNormPreAllGatherDeviceOperation                          0        15 μs                    1                                                       FP32 => FP32
 25599    0.0 %         PermuteDeviceOperation                                       20        13 μs        140 μs    120                                                       FP32 => FP32
 25611    0.0 %         TilizeWithValPaddingDeviceOperation                           3        41 μs        129 μs    103                                                       FP32 => FP32
 25653    0.0 %         TypecastDeviceOperation                                      14        15 μs        201 μs    120                                                       FP32 => BF16
 25690    0.0 %         ReshapeViewDeviceOperation                                   30        32 μs        127 μs     64                                                       BF16 => BF16
 25732    0.0 %         SliceDeviceOperation                                         19         1 μs         99 μs      2                                                       BF16 => BF16
 25756    0.0 %         TypecastDeviceOperation                                      23         1 μs        152 μs      2                                                       BF16 => FP32
 25784    0.0 %         ReshapeViewDeviceOperation                                   28         7 μs        188 μs     32                                                       FP32 => FP32
 25823    0.0 %         SliceDeviceOperation                                         20         1 μs        158 μs     32                                                       FP32 => FP32
 25844    0.0 %         BinaryNgDeviceOperation                                      15         5 μs        243 μs    120                                                 FP32, FP32 => FP32
 25868    0.0 %         UntilizeWithUnpaddingDeviceOperation                         11        10 μs        144 μs     32                                                       FP32 => FP32
 25904    0.0 %         SliceDeviceOperation                                          4         7 μs        182 μs    120                                                       FP32 => FP32
 25942    0.0 %         TilizeWithValPaddingDeviceOperation                          13         5 μs        185 μs     32                                                       FP32 => FP32
 25984    0.0 %         TernaryDeviceOperation                                       24         5 μs        264 μs    120                                                 FP32, FP32 => FP32
 26001    0.0 %         BinaryNgDeviceOperation                                       5         5 μs        190 μs    120                                                 FP32, FP32 => FP32
 26040    0.0 %         TernaryDeviceOperation                                       28         6 μs        223 μs    120                                                 FP32, FP32 => FP32
 26062    0.0 %         UntilizeWithUnpaddingDeviceOperation                          9        10 μs        193 μs     32                                                       FP32 => FP32
 26091    0.0 %         UntilizeWithUnpaddingDeviceOperation                          3        10 μs        133 μs     32                                                       FP32 => FP32
 26134    0.0 %         PermuteDeviceOperation                                       13         4 μs        131 μs     32                                                       FP32 => FP32
 26152    0.0 %         PermuteDeviceOperation                                        0         4 μs        120 μs     32                                                       FP32 => FP32
 26201    0.0 %         ConcatDeviceOperation                                        29         1 μs        151 μs     64                                                 FP32, FP32 => FP32
 26238    0.0 %         PermuteDeviceOperation                                       21         3 μs        105 μs     32                                                       FP32 => FP32
 26278    0.0 %         TilizeWithValPaddingDeviceOperation                          17         5 μs        130 μs     32                                                       FP32 => FP32
 26309    0.0 %         TypecastDeviceOperation                                      18         2 μs        228 μs     32                                                       FP32 => BF16
 26336    0.0 %         ReshapeViewDeviceOperation                                   24         3 μs        145 μs     64                                                       BF16 => BF16
 26348    0.0 %         InterleavedToShardedDeviceOperation                          11         1 μs        194 μs     32                                                       BF16 => BF16
 26395    0.0 %         PagedUpdateCacheDeviceOperation                              31         3 μs        124 μs     32                                                 BF16, BF16 => BF16
 26427    0.0 %         ConcatDeviceOperation                                        31         8 μs        230 μs    120                                                 BF16, BF16 => BF16
 26460    0.0 %         ConcatDeviceOperation                                        23        29 μs        213 μs    120                                                 BF16, BF16 => BF16
 26487    0.0 %         SdpaDecodeDeviceOperation                                    12        29 μs        211 μs     64                                                 BF16, BF16 => BF16
 26528    0.0 %         TransposeDeviceOperation                                     24         9 μs        135 μs    120                                                       BF16 => BF16
 26538    0.0 %         PermuteDeviceOperation                                        2       364 μs        157 μs    120                                                       BF16 => BF16
 26666    0.0 %         PermuteDeviceOperation                                        2        19 μs        109 μs    120                                                       BF16 => BF16
 26727    0.0 %         ReshapeViewDeviceOperation                                   16        21 μs        161 μs     64                                                       BF16 => BF16
 26731    0.0 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168                        3        54 μs        195 μs    112  283 GB/s  55.3 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
 26780    0.0 %         ReduceScatterDeviceOperation                                  0        77 μs        848 μs     12                                                       BF16 => BF16
 26822    0.0 %         TypecastDeviceOperation                                      17         2 μs        146 μs     28                                                       BF16 => FP32
 26844    0.0 %         BinaryNgDeviceOperation                                      23         3 μs        253 μs    120                                                 FP32, FP32 => FP32
 26863    0.9 %         ReshapeViewDeviceOperation                                    8        35 μs     77,248 μs    120                                                       FP32 => FP32
 26890    0.1 %         ReshapeViewDeviceOperation                                    2        22 μs     10,252 μs     28                                                       FP32 => FP32
 26922    0.0 %         LayerNormPreAllGatherDeviceOperation                          0        15 μs      1,140 μs      1                                                       FP32 => FP32
 26984    0.0 %         SliceDeviceOperation                                         17         1 μs        145 μs      1                                                       FP32 => FP32
 27006    0.0 %         AllGatherDeviceOperation                                      0        45 μs        560 μs     12                                                       FP32 => FP32
 27047    0.0 %         FillPadDeviceOperation                                       18         4 μs        104 μs      8                                                       FP32 => FP32
 27077    0.0 %         TransposeDeviceOperation                                     27         3 μs        154 μs    120                                                       FP32 => FP32
 27103    0.0 %         ReduceDeviceOperation                                        22         2 μs        133 μs     32                                                       FP32 => FP32
 27116    0.0 %         TransposeDeviceOperation                                      2         1 μs        176 μs    120                                                       FP32 => FP32
 27147    0.0 %         BinaryNgDeviceOperation                                       1         4 μs        262 μs    120                                                 FP32, FP32 => FP32
 27204    0.0 %         BinaryNgDeviceOperation                                      26         4 μs        220 μs    120                                                 FP32, FP32 => FP32
 27230    0.0 %         UnaryDeviceOperation                                         23         2 μs        209 μs    120                                                       FP32 => FP32
 27260    0.1 %         ReshapeViewDeviceOperation                                   30         5 μs      7,726 μs     32                                                       FP32 => FP32
 27276    0.0 %         BinaryNgDeviceOperation                                       2        36 μs      1,077 μs    120                                                 FP32, FP32 => FP32
 27329    1.1 %         BinaryNgDeviceOperation                                      20        39 μs     90,964 μs    120                                                 FP32, FP32 => BF16
 27340    0.0 %         ReshapeViewDeviceOperation                                    2        20 μs      3,689 μs     28                                                       BF16 => BF16
 27388    0.0 %         TypecastDeviceOperation                                      30         2 μs        973 μs     28                                                       BF16 => FP32
 27430    0.2 %   SLOW  MatmulDeviceOperation 32 x 896 x 256                         19        13 μs     16,785 μs      8   29 GB/s   5.6 %   1.1 TFLOPs   10.1 %  HiFi4 FP32 x BFP8 => FP32
 27454    1.8 %         ReduceScatterDeviceOperation                                  0        60 μs    154,018 μs     12                                                       FP32 => FP32
 27486    1.5 %         AllGatherDeviceOperation                                      0        44 μs    130,964 μs     12                                                       FP32 => FP32
 27515    0.9 %         TypecastDeviceOperation                                      29         1 μs     79,344 μs      8                                                       FP32 => BF16
 27558    0.0 %         TypecastDeviceOperation                                      19         1 μs      1,198 μs      8                                                       FP32 => BF16
 27584    0.1 %         UntilizeWithUnpaddingDeviceOperation                         21         5 μs     12,725 μs      1                                                       BF16 => BF16
 27599    0.1 %         RepeatDeviceOperation                                        10         2 μs      8,133 μs    120                                                       BF16 => BF16
 27645    1.0 %         TilizeDeviceOperation                                        31         3 μs     81,789 μs      1                                                       BF16 => BF16
 27686    0.2 %         DeepseekGroupedGateDeviceOperation                           19        55 μs     18,758 μs      1                                                 BF16, BF16 => BF16
 27717    0.0 %         TypecastDeviceOperation                                      27         1 μs      1,296 μs      1                                                       BF16 => FP32
 27746    0.0 %         ReshapeViewDeviceOperation                                   24         4 μs      1,625 μs     32                                                       FP32 => FP32
 27764    0.0 %         TypecastDeviceOperation                                       6         1 μs      1,507 μs      1                                                    UINT16 => INT32
 27786    1.0 %         ReshapeViewDeviceOperation                                    0         5 μs     83,977 μs     32                                                     INT32 => INT32
 27846    0.2 %         BinaryNgDeviceOperation                                      19        44 μs     16,829 μs    120                                               INT32, INT32 => BF16
 27866    1.1 %         TypecastDeviceOperation                                      28         6 μs     91,562 μs    120                                                       BF16 => FP32
 27913    0.2 %   SLOW  MatmulDeviceOperation b={32} x 32 x 32 x 256                 16        48 μs     17,149 μs      8   46 GB/s   9.0 %   0.3 TFLOPs    3.1 %  HiFi4 FP32 x FP32 => FP32
 27934    0.1 %         ReshapeViewDeviceOperation                                   23        21 μs      5,554 μs      8                                                       FP32 => FP32
 27977    1.0 %         ConcatDeviceOperation                                        16         2 μs     82,529 μs     32                                                 FP32, FP32 => FP32
 27998    1.6 %         AllGatherDeviceOperation                                      0        34 μs    133,212 μs     12                                                       FP32 => FP32
 28018    1.0 %         ReshapeViewDeviceOperation                                    4         5 μs     83,687 μs     32                                                     INT32 => INT32
 28062    1.8 %         AllGatherDeviceOperation                                      0       207 μs    155,046 μs     20                                                       BF16 => BF16
 28094    1.8 %         AllGatherDeviceOperation                                      0     1,722 μs    153,590 μs     20                                                       BF16 => BF16
 28126    1.6 %         AllGatherDeviceOperation                                      0        66 μs    139,391 μs     12                                                     INT32 => INT32
 28165    1.2 %         UntilizeWithUnpaddingDeviceOperation                         27       161 μs    101,484 μs    112                                                       BF16 => BF16
 28178    1.2 %         TypecastDeviceOperation                                       4         4 μs    106,145 μs    120                                                    INT32 => UINT16
 28217    1.2 %         UntilizeWithUnpaddingDeviceOperation                         12         3 μs    100,737 μs     64                                                   UINT16 => UINT16
 28253    1.6 %         AllToAllDispatchDeviceOperation                               5       209 μs    134,221 μs      2                                               BF16, UINT16 => BF16
 28268    1.2 %         TilizeWithValPaddingDeviceOperation                           2         8 μs    105,381 μs    103                                                   UINT16 => UINT16
 28309    1.2 %         TypecastDeviceOperation                                       7        12 μs    103,982 μs    120                                                    UINT16 => INT32
 28345    1.2 %         TilizeWithValPaddingDeviceOperation                          12     1,645 μs    102,428 μs    112                                                       BF16 => BF16
 28362    0.1 %         ReshapeViewDeviceOperation                                    0        21 μs      8,224 μs     16                                                     INT32 => INT32
 28404    0.0 %         TypecastDeviceOperation                                       6         3 μs      1,050 μs    120                                                       FP32 => BF16
 28444    1.1 %         UntilizeDeviceOperation                                      30         7 μs     96,703 μs     16                                                       BF16 => BF16
 28467    0.0 %         TypecastDeviceOperation                                       5         1 μs      2,728 μs     16                                                    INT32 => UINT16
 28521    1.2 %         UntilizeWithUnpaddingDeviceOperation                         16        10 μs     98,605 μs     16                                                   UINT16 => UINT16
 28553    1.6 %         MoeExpertTokenRemapDeviceOperation                           19       172 μs    135,462 μs    120                                               BF16, UINT16 => BF16
 28572    1.4 %         TilizeWithValPaddingDeviceOperation                          30         2 μs    120,502 μs      1                                                   UINT16 => UINT16
 28614    1.4 %         TypecastDeviceOperation                                      19         1 μs    122,588 μs      1                                                     UINT16 => FP32
 28632    2.6 %         ReshapeViewDeviceOperation                                   13       766 μs    218,149 μs    120                                                       BF16 => BF16
 28652    1.3 %         ReshapeViewDeviceOperation                                    2         3 μs    111,564 μs     16                                                       FP32 => FP32
 28695    0.0 %         TypecastDeviceOperation                                      14         1 μs      1,150 μs     16                                                       FP32 => BF16
 28738    1.4 %         UntilizeWithUnpaddingDeviceOperation                         24         1 μs    116,956 μs     16                                                       BF16 => BF16
 28758    1.5 %         UnaryDeviceOperation                                         15       191 μs    128,281 μs    120                                                 BF16, BF16 => BF16
 28806    1.6 %   SLOW  SparseMatmulDeviceOperation b={128} x 32 x 7168 x 4096       19     3,005 μs    129,909 μs     64   81 GB/s  15.9 %  80.0 TFLOPs   22.6 %   LoFi BF16 x BFP8 => BF16
 28811    1.3 %         SliceDeviceOperation                                          1        96 μs    112,753 μs    120                                                       BF16 => BF16
 28873    1.3 %         SliceDeviceOperation                                         16        98 μs    114,706 μs    120                                                       BF16 => BF16
 28880    1.5 %         BinaryNgDeviceOperation                                       9       138 μs    130,622 μs    120                                                 BF16, BF16 => BF16
 28913    1.5 %         TypecastDeviceOperation                                       8         1 μs    130,096 μs     16                                                     UINT16 => BF16
 28949    0.0 %         UnaryDeviceOperation                                          7       323 μs      1,315 μs    120                                                 BF16, BF16 => BF16
 29000    1.6 %   SLOW  SparseMatmulDeviceOperation b={128} x 32 x 2048 x 7168       17     2,559 μs    132,646 μs     56   75 GB/s  14.7 %  47.0 TFLOPs   15.2 %   LoFi BF16 x BFP8 => BF16
 29023    1.4 %         TransposeDeviceOperation                                     22       316 μs    118,765 μs    120                                                       BF16 => BF16
 29035    1.7 %         UntilizeDeviceOperation                                       1       470 μs    149,187 μs    114                                                       BF16 => BF16
 29070    1.5 %         FullDeviceOperation                                          11        69 μs    127,424 μs    120                                                            => BF16
 29101    1.6 %         AllToAllCombineDeviceOperation                                4     1,014 μs    139,649 μs      2                                               BF16, UINT16 => BF16
 29156    1.5 %         DeepseekMoEPostCombineTilizeDeviceOperation                  26        51 μs    131,491 μs     64                                                       BF16 => BF16
 29182    1.4 %         CopyDeviceOperation                                          23        59 μs    122,316 μs    120                                                       BF16 => BF16
 29214    2.5 %         ReduceScatterDeviceOperation                                  0       484 μs    213,490 μs     20                                                       BF16 => BF16
 29246    2.3 %         AllGatherDeviceOperation                                      0       222 μs    195,312 μs     20                                                       BF16 => BF16
 29282    1.6 %         UntilizeDeviceOperation                                      24       306 μs    140,052 μs     56                                                       BF16 => BF16
 29300    2.0 %         MeshPartitionDeviceOperation                                 11        24 μs    169,369 μs    120                                                       BF16 => BF16
 29337    2.1 %         MeshPartitionDeviceOperation                                  8         3 μs    178,939 μs    120                                                       BF16 => BF16
 29371    1.7 %         TilizeDeviceOperation                                        29        12 μs    148,850 μs      8                                                       BF16 => BF16
 29415    0.0 %         TypecastDeviceOperation                                      18         5 μs      1,182 μs    120                                                       BF16 => FP32
 29433    1.8 %         ReshapeViewDeviceOperation                                   12        14 μs    150,285 μs    120                                                       FP32 => FP32
 29468    1.9 %   SLOW  MatmulDeviceOperation b={32} x 32 x 256 x 32                 30        89 μs    162,953 μs      1   25 GB/s   4.9 %   0.2 TFLOPs   13.7 %  HiFi4 FP32 x FP32 => FP32
 29487    1.8 %         ReshapeViewDeviceOperation                                   10        37 μs    158,525 μs      1                                                       FP32 => FP32
 29515    1.8 %         TransposeDeviceOperation                                      1         1 μs    155,336 μs    120                                                       FP32 => FP32
 29553    1.7 %         ReshapeViewDeviceOperation                                    8         4 μs    148,093 μs      8                                                       FP32 => FP32
 29578    0.0 %         BinaryNgDeviceOperation                                       0        11 μs      1,272 μs    120                                                 FP32, FP32 => FP32
 29635    1.8 %         PermuteDeviceOperation                                       25        35 μs    157,285 μs    120                                                       FP32 => FP32
 29650    2.0 %         ReduceDeviceOperation                                         4        25 μs    169,626 μs    120                                                       FP32 => FP32
 29699    1.9 %         PermuteDeviceOperation                                       25        18 μs    159,006 μs    120                                                       FP32 => FP32
 29719    1.8 %         TypecastDeviceOperation                                      14         2 μs    150,697 μs     28                                                       FP32 => BF16
 29740    1.9 %   SLOW  MatmulDeviceOperation 32 x 896 x 2048                         2        17 μs    164,154 μs     64  117 GB/s  22.8 %   6.8 TFLOPs    3.8 %  HiFi2 BF16 x BFP8 => BF16
 29790    2.5 %         ReduceScatterDeviceOperation                                  0        64 μs    217,286 μs     12                                                       BF16 => BF16
 29822    2.4 %         AllGatherDeviceOperation                                      0        48 μs    204,178 μs     12                                                       BF16 => BF16
 29858    0.0 %         TypecastDeviceOperation                                      24         2 μs      1,287 μs     64                                                       BF16 => FP32
 29874    0.0 %   SLOW  MatmulDeviceOperation 32 x 896 x 2048                         4        17 μs        237 μs     64  116 GB/s  22.7 %   6.7 TFLOPs    3.8 %  HiFi2 BF16 x BFP8 => BF16
 29918    0.0 %         ReduceScatterDeviceOperation                                  0        72 μs      1,112 μs     12                                                       BF16 => BF16
 29950    0.0 %         AllGatherDeviceOperation                                      0        39 μs        379 μs     12                                                       BF16 => BF16
 29969    0.0 %         TypecastDeviceOperation                                       8         2 μs        115 μs     64                                                       BF16 => FP32
 30006    0.0 %         BinaryNgDeviceOperation                                      15         5 μs        281 μs    120                                                 FP32, FP32 => BF16
 30044    2.0 %   SLOW  MatmulDeviceOperation 32 x 2048 x 896                        30        30 μs    170,169 μs     28   68 GB/s  13.2 %   3.9 TFLOPs    5.1 %  HiFi2 BF16 x BFP8 => BF16
 30061    2.0 %         BinaryNgDeviceOperation                                       3         2 μs    170,308 μs    120                                                 BF16, BF16 => FP32
 30103    0.0 %         BinaryNgDeviceOperation                                      14         2 μs      1,735 μs    120                                                 FP32, FP32 => FP32

These ops have a >6 μs gap since the previous operation. Running with tracing could save 8551347 μs (99.8% of overall time)
Alternatively ensure device is not waiting for the host and use device.enable_async(True). Experts can try moving runtime args in the kernels to compile-time args.

Matmul Optimization
-------------------
 20431    0.0 %   SLOW  MatmulDeviceOperation 32 x 896 x 2304                         8        18 μs        202 μs     72  125 GB/s  24.4 %   7.3 TFLOPs    3.7 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 21785    0.0 %   SLOW  MatmulDeviceOperation 32 x 128 x 128                         29         3 μs        196 μs      4   12 GB/s   2.4 %   0.4 TFLOPs    3.5 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 22008    0.0 %   SLOW  MatmulDeviceOperation 32 x 1536 x 1024                       28        23 μs        186 μs     32   75 GB/s  14.6 %   4.3 TFLOPs    4.9 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 23068    0.0 %   SLOW  MatmulDeviceOperation 256 x 128 x 128                        23         4 μs        204 μs     32   37 GB/s   7.2 %   2.1 TFLOPs    2.4 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=1 is small, try in0_block_w=2 or above
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 23132    0.0 %   SLOW  MatmulDeviceOperation b={32} x 128 x 128 x 128               23        63 μs        160 μs      4   25 GB/s   4.9 %   2.1 TFLOPs   19.3 %  HiFi2 BF16 x BF16 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 24602    0.0 %   SLOW  MatmulDeviceOperation 32 x 1536 x 3072                       30        36 μs        195 μs     96  140 GB/s  27.4 %   8.5 TFLOPs    3.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 24755    0.0 %   SLOW  MatmulDeviceOperation b={16} x 32 x 128 x 512                 7        29 μs        156 μs     16   58 GB/s  11.3 %   2.3 TFLOPs    5.2 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 26602    0.0 %   SLOW  MatmulDeviceOperation b={16} x 32 x 512 x 128                 2        97 μs          1 μs      4   18 GB/s   3.4 %   0.7 TFLOPs    6.3 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 26731    0.0 %   SLOW  MatmulDeviceOperation 32 x 2048 x 7168                        3        54 μs        195 μs    112  283 GB/s  55.3 %  17.4 TFLOPs    5.6 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=2 and output subblock 1x2 look good 🤷
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 27430    0.2 %   SLOW  MatmulDeviceOperation 32 x 896 x 256                         19        13 μs     16,785 μs      8   29 GB/s   5.6 %   1.1 TFLOPs   10.1 %  HiFi4 FP32 x BFP8 => FP32
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- HiFi2 is sufficient for BFP8 multiplication and has 2x the throughput of HiFi4

 27913    0.2 %   SLOW  MatmulDeviceOperation b={32} x 32 x 32 x 256                 16        48 μs     17,149 μs      8   46 GB/s   9.0 %   0.3 TFLOPs    3.1 %  HiFi4 FP32 x FP32 => FP32
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- in0_block_w=1 is small, try in0_block_w=2 or above
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- HiFi2 is sufficient for BFP8 multiplication and has 2x the throughput of HiFi4

 28806    1.6 %   SLOW  SparseMatmulDeviceOperation b={128} x 32 x 7168 x 4096       19     3,005 μs    129,909 μs     64   81 GB/s  15.9 %  80.0 TFLOPs   22.6 %   LoFi BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 29000    1.6 %   SLOW  SparseMatmulDeviceOperation b={128} x 32 x 2048 x 7168       17     2,559 μs    132,646 μs     56   75 GB/s  14.7 %  47.0 TFLOPs   15.2 %   LoFi BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- Use HiFi2 or HiFi4 with BF16 activations for improved accuracy

 29468    1.9 %   SLOW  MatmulDeviceOperation b={32} x 32 x 256 x 32                 30        89 μs    162,953 μs      1   25 GB/s   4.9 %   0.2 TFLOPs   13.7 %  HiFi4 FP32 x FP32 => FP32
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- HiFi2 is sufficient for BFP8 multiplication and has 2x the throughput of HiFi4

 29740    1.9 %   SLOW  MatmulDeviceOperation 32 x 896 x 2048                         2        17 μs    164,154 μs     64  117 GB/s  22.8 %   6.8 TFLOPs    3.8 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 29874    0.0 %   SLOW  MatmulDeviceOperation 32 x 896 x 2048                         4        17 μs        237 μs     64  116 GB/s  22.7 %   6.7 TFLOPs    3.8 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

 30044    2.0 %   SLOW  MatmulDeviceOperation 32 x 2048 x 896                        30        30 μs    170,169 μs     28   68 GB/s  13.2 %   3.9 TFLOPs    5.1 %  HiFi2 BF16 x BFP8 => BF16
- If possible place input 0 in L1 (currently in DEV_0_DRAM_INTERLEAVED)
- Output subblock 1x1 is small, try out_subblock_h * out_subblock_w >= 2 if possible
- If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy

Warning: Unclassified operation 'LayerNormPreAllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllGatherDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'FastReduceNCDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'ReshapeViewDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'TopKDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'SdpaDecodeDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'RepeatDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'DeepseekGroupedGateDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllToAllDispatchDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'MoeExpertTokenRemapDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'SparseMatmulDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'FullDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'AllToAllCombineDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'DeepseekMoEPostCombineTilizeDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.
Warning: Unclassified operation 'MeshPartitionDeviceOperation' found. Please add to OPERATION_CATEGORIES for proper classification.

📊 Stacked report 📊
====================

Total %  Op Code                                                             Device Time Sum  Op Count  Op Category  Min FLOPs  Max FLOPs  Mean FLOPs  Std FLOPs  Weighted Mean FLOPs
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
28.99 %  SparseMatmulDeviceOperation (in0:dram_interleaved)                      5,563.58 μs         2        Other    15.18 %    22.62 %     18.90 %     5.26 %              19.20 %
13.82 %  AllGatherDeviceOperation (in0:dram_interleaved)                         2,652.70 μs        14        Other                                                                  
 9.49 %  TilizeWithValPaddingDeviceOperation (in0:dram_interleaved)              1,821.79 μs        17           TM                                                                  
 8.62 %  ReshapeViewDeviceOperation (in0:dram_interleaved)                       1,654.23 μs        38        Other                                                                  
 5.28 %  AllToAllCombineDeviceOperation (in0:dram_interleaved)                   1,013.66 μs         1        Other                                                                  
 4.58 %  ReduceScatterDeviceOperation (in0:dram_interleaved)                       878.72 μs         7           DM                                                                  
 4.25 %  UntilizeDeviceOperation (in0:dram_interleaved)                            814.71 μs        13           TM                                                                  
 3.89 %  PermuteDeviceOperation (in0:dram_interleaved)                             745.52 μs        20           TM                                                                  
 2.82 %  MatmulDeviceOperation (in0:dram_interleaved)                              541.57 μs        15      Compute     2.38 %    19.33 %      6.24 %     4.67 %               8.07 %
 2.70 %  UnaryDeviceOperation (in0:dram_interleaved)                               518.43 μs         4      Compute                                                                  
 2.67 %  BinaryNgDeviceOperation (in0:dram_interleaved)                            512.11 μs        26      Compute                                                                  
 2.41 %  UntilizeWithUnpaddingDeviceOperation (in0:dram_interleaved)               462.74 μs        17           TM                                                                  
 2.05 %  SliceDeviceOperation (in0:dram_interleaved)                               393.59 μs        37           TM                                                                  
 1.75 %  TransposeDeviceOperation (in0:dram_interleaved)                           336.15 μs         7           TM                                                                  
